dspangler44,,1.65
jacool,,1.65
rainman45,,1.65
dee12,,1.65
snape,,1.65
josedlc,,1.65
hizzi38,,1.65
kraanyg,,1.64
jjl6942,,1.64
nabox64,,1.64
tiffanyparker,,1.64
lovinghop,,1.64
randymcnown,,1.64
cricket5134,,1.64
arthuperez,,1.64
majinbuu808,,1.64
dwalker1172,,1.64
rachel89,,1.63
leo777,,1.63
johan,,1.63
cbell,,1.63
dawnn01,,1.63
bnjd1211,,1.63
shecky722,,1.62
debra,,1.62
mrober1,,1.62
kyle623,,1.62
jeffie,,1.62
bman77420,,1.62
edfreese,,1.61
ozzman7,,1.61
tyork1968,,1.61
xpduffman,,1.61
pointwhore52,,1.61
saint4life5,,1.61
pennys03,,1.61
jmp41484,,1.61
inch02,,1.61
p1nga,,1.61
cmbarnett04,,1.61
lils,,1.61
devinpreston,,1.61
chrissy1215,,1.61
krystyna1,,1.61
krypton,,1.6
chrisforsberg,,1.6
aturtle1968,,1.6
fbibyrd,,1.6
sheiladill,,1.6
rsipler,,1.6
jessew,,1.6
shan,,1.6
tguthrie630,,1.6
billc,,1.59
scofflow,,1.59
jap0421,,1.59
tkinsel60,,1.59
preston215,,1.59
beckynickie,,1.59
madwrenches,,1.59
carolbarrow,,1.59
kota94,,1.59
vgonzalez,,1.58
ectimbol,,1.58
chief2,,1.58
acolon,,1.58
bboiraven,,1.58
johndani01,,1.58
rky3,,1.58
austin9,,1.58
zelda,,1.58
hollywood,,1.58
tecate22,,1.57
teampile,,1.57
thutchinson,,1.57
cakemaker,,1.57
gina510,,1.57
milkmantim,,1.57
gm6651,,1.56
gwiz,,1.56
rorochan77,,1.56
jenandjuice,,1.56
angelshover,,1.56
rsh25,,1.56
brownie1015,,1.56
isaa,,1.56
anyorgen,,1.56
fabulous,,1.55
heathc,,1.55
alwayshi,,1.55
jdmnate,,1.55
lalkov,,1.55
victoria,,1.55
shortfry,,1.54
chinapino,,1.54
ucab000,,1.54
bigbeardan,,1.54
ohgetoverit,,1.54
jfmjr,,1.54
nicole,,1.54
jfonda,,1.53
msnyder76,,1.53
gracie,,1.53
tinaz,,1.52
apple1234,,1.52
tachitachi,,1.52
rbarragan01,,1.52
clo1234,,1.51
atenveldt2012,,1.51
mama1954,,1.51
kfletch,,1.51
karibk,,1.51
mustang,,1.5
deimos6971,,1.5
jgbonc,,1.5
delta116n,,1.5
krisyaklin,,1.5
tunny1971,,1.5
jenmangin1234,,1.5
trxtr75,,1.5
glazdave,,1.5
richieshephard,,1.5
khoi,,1.49
jeremybingaman,,1.49
j0hnny8laze,,1.49
ninjajon627,,1.49
godshall,,1.49
thekeg,,1.49
drifter808,,1.49
rachelh423,,1.49
cdmark1970,,1.48
becky16,,1.48
seanarenas,,1.48
rookie,,1.48
rmichiue,,1.48
skullmonkey,,1.48
lisaxleon,,1.48
chelsea0330,,1.48
tri808,,1.48
bobbymcngrace,,1.48
tonynieto,,1.47
beatricebush,,1.47
psharp,,1.47
reptar22,,1.46
kescarilla1,,1.46
cathy,,1.46
aloha610,,1.46
bassandsnare,,1.46
brcwane,,1.45
karmel11,,1.45
jsmith1199,,1.45
capozzi,,1.45
niknak,,1.45
shooters,,1.45
honey,,1.45
sueanns,,1.45
lisalongoria,,1.45
msmusic89,,1.45
crystal,,1.45
bwakino,,1.45
karenli8684,,1.45
serenag,,1.44
bnj5860,,1.44
roxy,,1.44
comfy36,,1.44
taraw,,1.44
jdmasfuk,,1.44
chromedog069,,1.44
teresa12,,1.43
protodope,,1.43
stephanieml7,,1.43
selina,,1.43
dcmarcus,,1.43
ccardona2411,,1.43
devyn12,,1.43
paulcz,,1.43
dart5,,1.42
randyshaw1,,1.42
mauricefitz,,1.41
brian404040,,1.41
cari,,1.41
michellebriggs,,1.41
sully19,,1.4
susanabe,,1.4
mmd8789,,1.4
kanoelani18,,1.4
money123,,1.4
mdaley,,1.4
bhughes,,1.4
kimbree,,1.39
jodene,,1.39
kaleymorris,,1.39
dwootang9,,1.39
andib,,1.39
babyq,,1.38
ryanv,,1.38
kenny,,1.38
biancamarie,,1.38
jdbaluch,,1.37
meggorman21,,1.37
trina,,1.37
klass,,1.37
dar324,,1.37
basketball,,1.36
nancymendoza,,1.36
catbabie,,1.36
xginealachbb,,1.36
antho34,,1.35
bks1218,,1.35
conner,,1.35
robin,,1.35
vicki,,1.35
g0rillamitts,,1.35
paulie,,1.35
rocco13247,,1.34
boxologist,,1.34
clandis1,,1.34
rusty2260,,1.33
weaksauce808,,1.33
arizonakid,,1.33
ckiser14,,1.33
raptor1,,1.33
awright,,1.33
china,,1.32
lreilly,,1.32
devildoll,,1.32
becky,,1.32
raiders1,,1.32
brightsmiles84,,1.32
afy1990,,1.31
foxracing1913,,1.31
billpenn,,1.3
jstrobel123,,1.3
laurenmannion,,1.3
dwood,,1.3
jmkingpin,,1.3
petee,,1.3
lauressa1,,1.3
godsgiff,,1.29
dart1,,1.28
aaronm,,1.28
bbdarts,,1.28
markbarnes,,1.27
pxcruz2,,1.26
bertolino,,1.26
mary,,1.26
donnie2472,,1.25
dart6,,1.25
megangentry,,1.25
jennay112,,1.25
dkidd2004,,1.25
twalker,,1.25
jeremyl,,1.25
mark12,,1.25
melissa8604,,1.25
bloominggarcia,,1.24
rage69,,1.24
cqangie1976,,1.24
dragonsky,,1.24
matthewawolfe,,1.24
ncastaneda,,1.24
carolle13,,1.24
coreymarc,,1.23
meganevon,,1.23
romco,,1.23
kellymarie,,1.23
bandit,,1.22
jennifere,,1.22
kid25,,1.22
microtails2,,1.22
heatherann,,1.21
leonzerby86,,1.2
lohiost69,,1.2
gbates,,1.2
deven,,1.2
tpack,,1.19
petermary,,1.19
lynda,,1.18
fnherrera12,,1.18
mangum747,,1.17
kinger,,1.17
becca,,1.16
juanita123,,1.16
addie2marie,,1.16
cscheg8311,,1.15
cherlee522,,1.15
dart2,,1.14
jerseygirl,,1.14
christinabanks,,1.14
jesselawson02,,1.13
dan12,,1.13
hydrocarbon22,,1.13
dart3,,1.12
bluedrag000,,1.12
bucki,,1.11
nanette,,1.1
zachident,,1.1
georgemiller,,1.09
path,,1.09
thelmahughes,,1.08
bigmommadaggett07,,1.07
jeanette,,1.07
th742505,,1.05
ashwood428,,1.05
bigbeargirl,,1.05
hvyfuel,,1.05
gjohnson,,1.05
rumiko916,,1.04
brewster06,,1.04
wski0000,,1.03
memphis1367,,1.03
syberia2613,,1.02
jfiggy,,1.01
dart4,,1
dart7,,1
dart8,,1
stef2001,,1
tinad,,1
bjaeger87,,1
carolynne79,,1
jhiggins,,0.99
miki808,,0.98
matt12,,0.97
irishsmudge,,0.96
ethan,,0.96
meganm,,0.95
betty12,,0.95
deblyons,,0.94
swalk006,,0.9
karissagold,,0.84
jdl66fla,,0.84
malate40,,0.81
jim,,0.8
tommy1025,,0.77
jadiebabe21,,0.77
boltz2,,0.77
raptor,,0.7
crazybitch,,0.67
phredeye,,0.65
jamie,,0.61
ashelyschultz,,0.5
apr217399,,2.41
bzigmzike,,1.81
doctormanny,,1.85
fargoski75,,1.65
ferdy,,1.61
george2u,,3.02
gf12121972,,4.14
jamel58,,3.23
jjkrash58,,2.76
jojo,,2.35
kessler501,,4.12
latts15,,2.01
leaplijm,,2.48
lindseyfaye,,1.57
maurov07,,1.79
mgoblue,,1.24
narkeesa13,,1.47
obriens0606,,1.29
paulzilla,,2.05
pinky0026,,2.42
ramrod6666,,0
renegade,,2.46
sami27,,1.66
shaun,,2.37
staats2611,,2.71
steves8,,1.78
therrlein,,1.98
tylertajima,,2.23
ahren,,1.75
aj031890,,1.57
alvinbrewer,,1.91
modglinalyssa,,1.68
amberalert,,1.3
dndsmom,,1.83
andtwfarr1696,,1.09
birdnest808,,2.23
anthpollock,,2.68
shooter81,,0
aedwards17,,1.42
ashleywasden,,1.36
austin,,2.38
austin85,,2.06
bedo82082,,3.09
wprovau,,2.8
billemerick,,1.67
bhughes,,2.5
wwingert,,2.51
b3281965,,2.83
broberts,,1.06
latimer1517,,3.01
budlht,,1.21
bradawg,,2.77
batman101,,2
nikesoccer18,,0
almighty,,0
pyro1988,,1.96
bastienb,,0
e122728,,3.47
bekaczmarski,,2.25
coltrain95,,2.71
bridgetblg,,1.22
babygirl318,,1.02
britt,,0.75
terps610,,0
carlp234,,2.68
charlie,,0
crs24fan,,2.13
chrisc,,0
go360darts,,0
chrissyward1,,1.23
jayden7,,1.46
christis79,,1.35
monstah,,3.11
sissy88girl,,2.36
wvblondie,,0
puddin,,3.34
cmoran,,2.15
craigh,,3.67
bigd1981,,2.29
dangit,,0
dsak12,,2.92
monster1,,3.65
dani,,0
danielle3dmb,,1.71
dart20,,0
dart4,,1
daryanmartin,,1.73
conroydt,,3.34
dherzog,,1.73
djohns,,0
huck21,,2.15
debz,,2.46
dennymc1024,,3.14
d5962c,,1.69
donnadaley,,2.08
freddiex13,,1.76
epicdave,,2.02
erics180,,3.71
ferragamovince,,1.2
floriderzx6,,1.74
tank,,3.29
fpsbackhoe,,2.85
barnie,,1.04
garettsanders,,1.9
rcgoose21,,0
jake,,0
jcohn,,2.15
jamie22boo,,0.93
cubbyad5,,1.06
wildbronco1141981,,2.67
litjeannie1965,,0
ruggerrock,,2.84
hoosier07,,3.87
luckd,,3.24
dx269,,3.18
whore1,,1.42
jensanity78,,0
jeramyscott,,2.26
jalvarado123,,2.48
kichiguy92,,2.77
jessegore,,3.01
jehrenstrom,,2.16
jimmymcbride,,1.29
lynchability,,2
joe,,2.85
jfarthing,,2.43
twistdbydsign09,,1.94
jmeir248,,2.4
johno,,3.52
mightybonz,,3.8
jolene,,1.49
jc007,,1.82
pinkcookie,,0
joshgarber,,3.26
tfsrider,,1.43
countrygator,,2.06
juice,,1.59
jpizzle,,2.16
justinm,,2.7
karenbarbadaes,,1.19
kathyshannon5,,0
paul,,1.4
erratik412,,1.54
john21857,,0
kerry73,,0
qzilla,,2.63
blttwin,,1.6
kevin4457,,0
n9ne4our,,1.79
kimtew,,1.44
kris3030,,1.63
kristinaellison,,1.68
kylecline,,2
misslacey1983,,0
layne,,0
leec61,,1.69
rapper0913,,3.23
jazzyjez11,,1.93
leo0418,,2.87
lc121,,1.46
lisakern,,0
lboshart,,0.77
leftyluke,,1.55
lydell1024,,1.72
mandeeb118,,1.92
duke0012,,2.4
flafisherman,,0
mattkoon,,3.71
echorhayne,,1.28
melindalloyd,,0
djmichaelk,,0
michelebrown,,0
buczgrl98,,1.95
clardy1962,,2.97
kontos18,,2.41
sinnerz69,,2.27
mikeyz70,,3.1
moose2103,,3.33
mstrickland82,,2.97
myksez0414,,2.96
miked,,2
mhendrickson1,,1.97
lan82,,1.88
whalen624,,2.92
moore04,,1.75
usmc,,2.73
paul1960,,1.7
pstomcum,,2.81
paulamurphy,,3.49
privera,,1.97
masterpsktr,,2.02
deliverance,,3.54
randy27,,2.51
richardmcginnis2005,,1.36
rickhelton,,1.72
rosszaszi,,1.51
buchanan24,,2.97
scarberry25,,3.83
rstauter66,,2.44
cowboys88228,,1.74
roadkill61,,0
robyn1976,,1.31
robzz,,2.08
spadaforarj,,2.03
rcstll555,,2.5
tonie229,,1.04
khalsa,,2.37
ryanw,,2.05
lfnntz808,,2.71
sjc89115,,1.4
scarberry,,1.46
sminzola,,2.95
scottstanley,,0
scudder,,2.48
funsize8oh8,,1.39
wally,,0
bigmac,,2.38
shawn29555,,0
sheliabrown,,0
skato,,1.96
staceygenne,,0
scrub91732,,1.95
bigdaddy1123,,3.35
sueru,,0.35
tflorian,,1.08
terry1115,,2.94
terrywells,,2.28
theprodigy,,0
theresalynn,,0
tenderheart,,1.67
angels02,,2.02
mistere11,,0
timff20,,0
tdurham,,1.58
tomvanson,,2.48
thall,,1.75
tonycrawford12,,2.5
tsmeland,,3.54
traceface,,0
tracy14,,1.62
tyeztoyz,,2.91
verniboy,,1.87
vdrust,,1.66
bombhills,,2.31
